"Order","Index","Topic","Argument","Words","Condition_Share","Share","Agreement","Agreement.Contacts","New","Dwell.Time"
13,161,"Bør nogle føle sig forpligtet til at ændre sin livsstil for at bekæmpe global opvarmning?","Mennesker i nutidens samfund bør ændre deres livsstil, fordi livskvaliteten for kommende generationer er lige så vigtig.",19,0,0,63.26015,70.97899,0,7063.307
14,173,"Bør abort betragtes som mord?","Da hensigten med abort er døden, bør sådanne procedurer betragtes som mord",11,0,0,0.90644,1.14765,0,4353.987
15,276,"Bør der ikke være nogen begrænsning for ytringsfriheden?","Isoleret tale kan ikke påføre fysisk skade",9,0,0,100,100,0,5083.324
16,287,"Bør vi tilpasse os klimaforandringer i stedet for at forhindre dem?","Det er umuligt at stoppe klimaforandringerne og deres påvirkninger",10,0,0,99.5628,77.25054,0,4966.321
17,193,"Bør religion være involveret i politik?","At involvere religion i politik er i modstrid med principperne for et sekulært demokratisk samfund",14,0,0,100,99.68341,0,4291.65
18,181,"Bør atomkraft erstatte fossile brændstoffer?","Kerneenergi rummer langt større potentiale end fossile brændsler til at udvikle sig gennem teknologiske gennembrud og øget effektivitet",17,0,0,99.68341,99.68341,0,5523.323
19,117,"Er videnskab lig religion?","Videnskab og religion ligner hinanden ved, at begge er blevet brugt til at forklare menneskets oprindelse",17,0,0,100,100,0,4173.656
20,162,"Bør nogle føle sig forpligtet til at ændre sin livsstil for at bekæmpe global opvarmning?","Mennesker, der lever i privilegerede positioner, har et moralsk ansvar for at ændre deres livsstil",13,0,0,78.45661,76.5269,0,6883.307
21,29,"Er mennesker fundamentalt anderledes end andre dyr?","Genetik beviser, at mennesker grundlæggende ligner andre arter",10,0,0,100,100,0,3853.654
22,167,"Liv vs. valg: Bør abort være lovligt?","Hvis folk har ret til at vælge, kan de træffe forudindtaget valg med hensyn til, hvilke fostre der skal aborteres",17,0,0,100,69.29049,1,12456.979
23,119,"Er videnskab lig religion?","Både videnskab og religion bruger personlige erfaringer som en måde at forstå tilværelsen på",13,0,0,100,74.95901,0,10228.647
24,24,"Er mennesker fundamentalt anderledes end andre dyr?","Mennesker har menneskelig bevidsthed, som ontologisk og fundamentalt adskiller sig fra enhver anden form for bevidsthed",16,0,0,99.32159,100,0,6689.984
25,115,"Er stråling fra mobiltelefoner og Wi-fi skadeligt?","Effekterne fra strålinger fra mobiltelefoner og Wi-Fi er minimale",11,0,0,22.13323,22.37445,0,2158.656
26,202,"Bør salget af genetisk modificeret mad forbydes?","Genetiske modificerede afgrøder kan bidrage til at reducere verdens sult og ernæringsmæssige mangler",12,0,0,99.5628,100,0,6899.98799999999
27,159,"Bør nogle føle sig forpligtet til at ændre sin livsstil for at bekæmpe global opvarmning?","Ændringer i individuelle livsstile gør ingen forskel",9,0,0,99.5628,90.03486,0,4937.97199999999
28,143,"Bør et udvælgelseslotteri være en grundlæggende del af demokratiske politiske systemer?","At blive udpeget til en magtposition ved lotteri ville efterlade mange mennesker overvældet og uforberedte",16,0,0,99.92462,99.80401,0,5678.975
29,214,"Er det etisk forkert at spise kød?","At afslutte produktionen af kød vil være nødvendigt for at imødekomme det voksende fødevarebehov hos verdens befolkning",20,0,0,0,36.72666,0,7544.326
30,230,"Vil menneskeskabt klimaforandring føre til menneskehedens udryddelse?","Dyrearter er allerede begyndt at uddø. Udryddelsen af menneskeheden er sandsynligvis det næste",14,0,0,71.58202,72.06445,0,7746.99
31,228,"Bør brugen af plastik undgås?","Plastik bliver sandsynligvis erstattet af noget, der er mindre miljøvenligt. Så det ville ikke give mening at undgå brugen af plastik",16,0,0,1.38886,1.14765,0,5964.657
32,153,"Er moderne teknologi er en ulempe for samfundet?","For at undgå en katastrofe bør teknologisk udvkling følge med den hurtige forandring i vores samfund",17,0,0,50,50,1,7280.646
33,249,"Bør alle stoffer blive legaliseret?","Stoffer bør forblive forbudt, fordi de er sundhedsskadelige for de personer, der bruger dem",16,0,0,0.42401,63.50137,0,4072.989
34,272,"Bør der ikke være nogen begrænsning for ytringsfriheden?","Censur fører til snæversynethed, fordi det forhindrer ærlig og åben diskussion",11,0,0,100,86.05484,0,4763.65
35,101,"Er det etisk forkert at se pornografi?","Onani er naturaligt og gavnligt og her er pornografi et brugbart hjælpemiddel",12,0,0,99.92462,21.16838,1,5508.323
36,286,"Bør vi tilpasse os klimaforandringer i stedet for at forhindre dem?","At tilpasse sig klimaforandringerne ville være hurtigere end at afværge dem",10,0,0,99.68341,100,0,5766.316
37,195,"Bør sexarbejde være lovligt?","Regeringen har ikke ret til at forbyde en interaktion mellem samtykkende voksne",12,0,0,0.18279,0,0,5728.64799999999
38,236,"Vil menneskeskabt klimaforandring føre til menneskehedens udryddelse?","Klimaforandringer sker langsomt. Vi kan tilpasse os inde for den tidsramme",10,0,0,27.43993,26.47508,0,4683.648
39,290,"Bør vi tilpasse os klimaforandringer i stedet for at forhindre dem?","Hvis vi beslutter os for at tilpasse os klimaforandringerne, vil vi miste evnen til at afværge dem",17,0,0,0.3034,1.50947,0,4726.985
40,212,"Er det etisk forkert at spise kød?","At spise kød  indebærer for det meste en umoralsk og grusom behandling af dyr",15,0,0,2.47432,36.36484,0,4399.655
41,233,"Vil menneskeskabt klimaforandring føre til menneskehedens udryddelse?","Menneskets evolution er langsommere end klimaforandringerne, hvilket gør det svært for mennesker at tilpasse sig klimaforandringer",20,0,0,89.19062,86.29605,0,5873.984
42,200,"Bør salget af genetisk modificeret mad forbydes?","Genetiske modificerede fødevarer kan være skadelige for miljøet og økosystemer",11,0,0,100,100,0,5048.655
43,194,"Bør religion være involveret i politik?","Politik og religion bør lægges til side. Disse tre aspekter af livet bør IKKE følges ad: religion-stat-hær",15,0,0,100,100,0,11556.314
44,149,"Er moderne teknologi er en ulempe for samfundet?","Et samfund bliver sårbart ved at stole for meget på teknologi",9,0,0,100,77.37115,0,5421.644
45,247,"Bør alle stoffer blive legaliseret?","At tage stoffer kan være en vigtig og positiv oplevelse for enkeltpersoner og fællesskaber",13,0,0,99.68341,37.32969,0,4973.324
46,196,"Bør sexarbejde være lovligt?","Det er umuligt at udrydde sexarbejde som profession. Derfor ville det være bedre at legalisere det",18,0,0,100,40.10365,0,4050.993
47,217,"Er det etisk forkert at spise kød?","At indtage kød er en vigtig del af mange kulturer og religioner",11,0,0,99.68341,99.80401,0,5956.986
48,31,"Er Darwins evolutionsteori filosofi eller videnskab?","Der er aldrig blevet dokumenteret et enkelt eksempel på evolution",9,0,0,53.37039,53.97343,1,6857.30099999998
49,219,"Er det etisk forkert at spise kød?","At spise kød er en integreret del af menneskets natur, evolution, fysiologi og biologi, og derfor er indtagelsen af kød naturligt for menneskeheden",20,0,0,100,84.72816,0,6050.99
50,204,"Bør salget af genetisk modificeret mad forbydes?","GMO'er er mere omkostningseffektive end umodificerede fødevarer og medfører mange fordele",11,0,0,100,100,0,8535.65
51,237,"Vil menneskeskabt klimaforandring føre til menneskehedens udryddelse?","Beviser og statistikker tyder på, at de handlinger, vi foretager os, er tilstrækkelige til at håndtere større klimaforandringer",17,0,0,18.27382,19.8417,0,6966.318
52,47,"Skabte et guddommeligt væsen universet?","Kompleksiteten på mange af universets fænomener og interaktioner antyder tilstedeværelsen af en guddommelig skaber",14,0,0,25.63083,64.22501,0,5989.321
53,121,"Er videnskab lig religion?","Både videnskab og religion kræver troen på noget, som du personligt ikke forstår for at fungere",16,0,0,99.80401,100,0,17651.631
54,126,"Er videnskab lig religion?","Undersøgelse af definitionerne af religion viser fokus på guddommelighed og åndelighed, som slet ikke er til stede i vestlig videnskab",20,0,0,100,100,0,8606.30900000001
55,288,"Bør vi tilpasse os klimaforandringer i stedet for at forhindre dem?","Menneskeheden har en lang historie med succesfuldt at tilpasse sig til klimaforandringer",11,0,0,99.92462,100,0,4292.315
56,175,"Bør abort betragtes som mord?","Et foster eller en embryon er ikke en person; derfor bør abort ikke betragtes som mord.",15,0,0,100,100,0,3330.992
57,222,"Bør brugen af plastik undgås?","Plastik bliver eksporteret, hvorfor et nedsat forbrug af plastik vil reducere CO2-emmisionen, der stammer fra transport",13,0,0,99.92462,100,0,7108.991
58,150,"Er moderne teknologi er en ulempe for samfundet?","Teknologi gør det muligt for enkeltpersoner at eje eller kontrollere ejendom på afstand, hvilket mindsker den enkeltes direkte ansvar for ejendommen",19,0,0,25.0278,22.61566,0,6512.985
59,56,"Hjælper eller skader elektroniske apparater børns udvikling?","Elektroniske apparater hjælper børn med særlige behov med at læse og skrive ligesom andre børn",12,0,0,100,100,0,4854.991
60,128,"Er videnskab lig religion?","Der findes mange forskellige former for religioner, nogle ligner videnskab, mens andre ikke gør",16,0,0,99.68341,99.80401,0,3716.994
61,246,"Bør alle stoffer blive legaliseret?","Hvis stoffer blev legaliseret, ville narkohandlen være mindre i stand til at fremme alvorlig kriminalitet",15,0,0,100,100,0,4573.325
62,242,"Vil menneskeskabt klimaforandring føre til menneskehedens udryddelse?","Menneskeskabte kulstofemissioner vil sandsynligvis beskytte mennesker mod en anden istid",12,0,0,45.28974,47.58127,1,10843.98
63,180,"Bør dyreforsøg forbydes?","Dyreforsøg er en effektiv metode til at teste produkter",9,0,0,100,100,0,3182.65
64,113,"Er stråling fra mobiltelefoner og Wi-fi skadeligt?","Mobiltelefonstråling øger gennemtrængeligheden af blod-hjerne-barrieren",10,0,0,46.97823,46.85763,0,4523.653
65,281,"Bør der ikke være nogen begrænsning for ytringsfriheden?","Én persons frihed slutter, hvor en andens begynder: stødende og truende tale bør være ulovlig",13,0,0,0,61.93348,0,6143.32
66,198,"Bør sexarbejde være lovligt?","Legalisering af sexarbejde øger dets udbredelse og medfører større skade",12,0,0,0.06219,68.68746,0,3943.992
67,280,"Bør der ikke være nogen begrænsning for ytringsfriheden?","Ubegrænset ytringsfrihed kan bruges til at sprede hadefulde og/eller skadelige ideologier",13,0,0,100,100,0,12056.982
68,112,"Er stråling fra mobiltelefoner og Wi-fi skadeligt?","Mobiltelefonstråling absorberes mere af børns hjerner end af voksnes hjerner",13,0,0,46.85763,47.34005,0,4566.657
69,213,"Er det etisk forkert at spise kød?","Vegetariske kostvaner bidrager direkte og indirekte til bedre sundhedsresultater for alle mennesker",13,0,0,45.16913,72.66748,0,5668.32299999999
70,132,"Hjælper eller skader sociale medier menneskelige relationer?","Sociale medier giver brugerne mulighed for at oprette forbindelse til flere mennesker",9,0,0,100,100,0,8512.63800000001
71,158,"Bør nogle føle sig forpligtet til at ændre sin livsstil for at bekæmpe global opvarmning?","Politikere og politiske partier bør være ansvarlige for at vedtage de love og reguleringer, der er nødvendige for at foretage ændringer i en stor skala",19,0,0,100,100,0,8602.297
72,124,"Er videnskab lig religion?","I modsætning til religion er videnskab baseret på beviser og eksperimentering, hvilket er en mere pålidelig metode til at opnå sandheden",18,0,0,84.48695,83.40149,0,7075.319
73,54,"Hjælper eller skader elektroniske apparater børns udvikling?","Elektroniske enheder kan gavne forældre ved at tilbyde dem større kontrol over deres børns udvikling",13,0,0,0,31.66117,0,5276.97299999998
74,138,"Bør et udvælgelseslotteri være en grundlæggende del af demokratiske politiske systemer?","Politikere valgt gennem lotteri ville være bedre til deres arbejde",10,0,0,1.9919,1.38886,0,6092.29499999999
75,164,"Liv vs. valg: Bør abort være lovligt?","Mennesker har ret til selvbestemmelse over deres krop og bør kunne træffe et eget valg om, hvad der sker med deres kroppe",21,0,0,100,100,0,6385.32199999999
76,26,"Er mennesker fundamentalt anderledes end andre dyr?","Alle dyr er grundlæggende forskellige fra hinanden, og der er intet unikt ved mennesker, der adskiller dem fra dyr",19,0,0,0,0.54462,0,6518.31899999999
77,60,"Hjælper eller skader elektroniske apparater børns udvikling?","Elektroniske enheder kan have en negativ indvirkning på børns sociale og psykologiske udvikling",9,0,0,99.32159,100,0,4074.649
78,21,"Er mennesker fundamentalt anderledes end andre dyr?","Mennesker er intellektuelt overlegne overfor andre væsener på Jorden",9,0,0,99.68341,99.92462,0,3773.326
79,123,"Er videnskab lig religion?","Videnskab er yderst dynamisk og konstant i udvikling; religioner er normalt statiske og bevarende",13,0,0,100,99.92462,0,6108.661
80,37,"Er Darwins evolutionsteori filosofi eller videnskab?","Darwins teori har logiske fejl og kan derfor næppe betragtes som videnskab",14,0,0,53.24979,53.491,1,6175.658
81,134,"Hjælper eller skader sociale medier menneskelige relationer?","Det er blevet påvist, at sociale medier kan føre til depression hos individer",9,0,0,100,100,0,6541.981
82,23,"Er mennesker fundamentalt anderledes end andre dyr?","Mennesker har en følelse af selvbevidsthed og individuel identitet",9,0,0,98.71855,100,0,5591.32099999999
83,152,"Er moderne teknologi er en ulempe for samfundet?","Moderne teknologi udvikler sig hurtigere end vores evne til at forstå, formulere og godkende effektive politikker, der kan beskytte os mod teknologisk skade",21,0,0,99.32159,98.83916,1,9192.98
84,199,"Bør salget af genetisk modificeret mad forbydes?","Genetisk modificeret mad udgør en trussel mod sundheden for dem, der indtager det.",11,0,0,100,100,0,3874.658
85,229,"Vil menneskeskabt klimaforandring føre til menneskehedens udryddelse?","Konsekvenserne af global opvarmning udgør en direkte trussel mod det land og miljø, der er nødvendigt for menneskets overlevelse",16,0,0,100,99.92462,0,7669.322
86,188,"Bør religion være involveret i politik?","Det er nødvendigt at involvere religion i politik for at sikre, at love og politikker er etiske",15,0,0,0,1.26826,0,5349.989
87,190,"Bør religion være involveret i politik?","Næsten alle love er baseret på moralske overbevisninger, derfor er det passende, at religiøse personer deltager i politik",20,0,0,0.66522,1.63008,0,7352.65299999999
88,136,"Bør et udvælgelseslotteri være en grundlæggende del af demokratiske politiske systemer?","Politik ville være mere repræsentativt under et lotterisystem",9,0,0,0,0.06219,0,4128.313
89,155,"Er moderne teknologi er en ulempe for samfundet?","Teknologisk tilbagestående lande har ingen magt på den globale scene",10,0,0,100,99.92462,0,6464.662
90,221,"Bør brugen af plastik undgås?","Jo mindre plastik vi bruger, desto mindre plastik skal vi producere",12,0,0,100,99.5628,0,4024.992
91,116,"Er stråling fra mobiltelefoner og Wi-fi skadeligt?","Mobiltelefoner og Wi-Fi udsender ikke-ioniserende stråling, som ikke er skadelig i små doser.",14,0,0,51.92311,52.16433,0,9284.322
92,203,"Bør salget af genetisk modificeret mad forbydes?","Et universelt forbud er ikke den rigtige tilgang til at håndtere eventuelle problemer med genetisk modificerede fødevarer",17,0,0,1.50947,1.9919,0,8500.661
93,59,"Hjælper eller skader elektroniske apparater børns udvikling?","Brugen af elektroniske enheder i skolen kan have en negativ indvirkning på børns karakterer",9,0,0,99.80401,100,0,6557.993
94,49,"Skabte et guddommeligt væsen universet?","Videnskaben tilbyder alternative forklaringer på universets oprindelse.",10,0,0,100,100,0,3825.328
95,227,"Bør brugen af plastik undgås?","Så længe det er genanvendeligt, er der intet i vejen med plastik",12,0,0,9.2283,8.26345,0,2866.328
96,177,"Bør dyreforsøg forbydes?","Der er foretrukne alternativer til dyreforsøg, som er mere præcise og humane",13,0,0,100,99.68341,0,5759.993
97,232,"Vil menneskeskabt klimaforandring føre til menneskehedens udryddelse?","Hvis afgørende tippepunkter nås, så kan sammenbrud af økosystemer føre til udryddelse af menneskeracen",18,0,0,100,99.68341,0,15009.981
98,245,"Bør alle stoffer blive legaliseret?","Det har skadet samfund i hele verden at håndhæve kriminialisering af stoffer og bør stoppes",17,0,0,98.83916,67.11957,0,6907.656
99,289,"Bør vi tilpasse os klimaforandringer i stedet for at forhindre dem?","Tilpasning er en kortvarig løsning, mens afværgelse af klimaforandringer er en langvarig løsning",13,0,0,99.08037,99.92462,0,7540.64599999999
100,140,"Bør et udvælgelseslotteri være en grundlæggende del af demokratiske politiske systemer?","Der ville være mindre korruption ved lotteri, da al korruption ville forsvinde hver gang lotteriet fandt sted",16,0,0,0.06219,0.54462,0,5097.307
