"Order","Index","Topic","Argument","Words","Condition_Share","Share","Agreement","Agreement.Contacts","New","Dwell.Time"
58,56,"Hjælper eller skader elektroniske apparater børns udvikling?","Elektroniske apparater hjælper børn med særlige behov med at læse og skrive ligesom andre børn",12,0,0,100,87.98455,0,2226.328
59,195,"Bør sexarbejde være lovligt?","Regeringen har ikke ret til at forbyde en interaktion mellem samtykkende voksne",12,0,0,66.39593,25.26901,0,2771.996
60,175,"Bør abort betragtes som mord?","Et foster eller en embryon er ikke en person; derfor bør abort ikke betragtes som mord.",15,0,0,100,63.01894,0,2469.996
61,150,"Er moderne teknologi er en ulempe for samfundet?","Teknologi gør det muligt for enkeltpersoner at eje eller kontrollere ejendom på afstand, hvilket mindsker den enkeltes direkte ansvar for ejendommen",19,0,0,0,26.59568,1,6307.664
62,176,"Bør abort betragtes som mord?","At sidestille abort med mord ville få kvinder til at bruge usikre metoder og sætte deres liv i fare",17,0,0,100,65.7929,0,4199.329
63,117,"Er videnskab lig religion?","Videnskab og religion ligner hinanden ved, at begge er blevet brugt til at forklare menneskets oprindelse",17,0,0,100,86.41666,0,2616.997
64,124,"Er videnskab lig religion?","I modsætning til religion er videnskab baseret på beviser og eksperimentering, hvilket er en mere pålidelig metode til at opnå sandheden",18,0,0,59.76256,99.5628,0,4115.998
65,276,"Bør der ikke være nogen begrænsning for ytringsfriheden?","Isoleret tale kan ikke påføre fysisk skade",9,0,0,98.23613,97.99491,0,3206.995
66,121,"Er videnskab lig religion?","Både videnskab og religion kræver troen på noget, som du personligt ikke forstår for at fungere",16,0,0,78.336,24.42476,0,2784.328
67,159,"Bør nogle føle sig forpligtet til at ændre sin livsstil for at bekæmpe global opvarmning?","Ændringer i individuelle livsstile gør ingen forskel",9,0,0,15.49986,47.46066,0,3527.328
68,281,"Bør der ikke være nogen begrænsning for ytringsfriheden?","Én persons frihed slutter, hvor en andens begynder: stødende og truende tale bør være ulovlig",13,0,0,75.07962,50,1,10156.327
69,228,"Bør brugen af plastik undgås?","Plastik bliver sandsynligvis erstattet af noget, der er mindre miljøvenligt. Så det ville ikke give mening at undgå brugen af plastik",16,0,0,0,12.00226,1,3909.995
70,220,"Bør brugen af plastik undgås?","Jo mindre plastik vi bruger, desto mindre plastikforurening vil der være",12,0,0,73.87355,62.17469,0,3713.659
71,193,"Bør religion være involveret i politik?","At involvere religion i politik er i modstrid med principperne for et sekulært demokratisk samfund",14,0,0,89.55244,69.04928,0,2822.994
72,229,"Vil menneskeskabt klimaforandring føre til menneskehedens udryddelse?","Konsekvenserne af global opvarmning udgør en direkte trussel mod det land og miljø, der er nødvendigt for menneskets overlevelse",16,0,0,96.90945,56.14435,0,6986.325
73,167,"Liv vs. valg: Bør abort være lovligt?","Hvis folk har ret til at vælge, kan de træffe forudindtaget valg med hensyn til, hvilke fostre der skal aborteres",17,0,0,10.67559,48.42552,1,4488.99299999999
74,143,"Bør et udvælgelseslotteri være en grundlæggende del af demokratiske politiske systemer?","At blive udpeget til en magtposition ved lotteri ville efterlade mange mennesker overvældet og uforberedte",16,0,0,100,95.34156,1,5201.304
75,213,"Er det etisk forkert at spise kød?","Vegetariske kostvaner bidrager direkte og indirekte til bedre sundhedsresultater for alle mennesker",13,0,0,45.65156,22.97748,0,4421.328
76,54,"Hjælper eller skader elektroniske apparater børns udvikling?","Elektroniske enheder kan gavne forældre ved at tilbyde dem større kontrol over deres børns udvikling",13,0,0,80.26571,28.04297,0,5567.996
77,119,"Er videnskab lig religion?","Både videnskab og religion bruger personlige erfaringer som en måde at forstå tilværelsen på",13,0,0,61.08923,26.71629,0,4550.331
78,49,"Skabte et guddommeligt væsen universet?","Videnskaben tilbyder alternative forklaringer på universets oprindelse.",10,0,0,95.22096,100,0,9693.98299999999
79,222,"Bør brugen af plastik undgås?","Plastik bliver eksporteret, hvorfor et nedsat forbrug af plastik vil reducere CO2-emmisionen, der stammer fra transport",13,0,0,79.54207,65.9135,0,9201.62599999999
80,166,"Liv vs. valg: Bør abort være lovligt?","For at opnå kønslig lighed er det fundamentalt, at individer kan kontrollere deres egen reproduktion",15,0,0,100,60.6068,0,4312.651
81,203,"Bør salget af genetisk modificeret mad forbydes?","Et universelt forbud er ikke den rigtige tilgang til at håndtere eventuelle problemer med genetisk modificerede fødevarer",17,0,0,99.20098,62.89833,1,3849.994
82,60,"Hjælper eller skader elektroniske apparater børns udvikling?","Elektroniske enheder kan have en negativ indvirkning på børns sociale og psykologiske udvikling",9,0,0,100,100,0,4025.662
83,289,"Bør vi tilpasse os klimaforandringer i stedet for at forhindre dem?","Tilpasning er en kortvarig løsning, mens afværgelse af klimaforandringer er en langvarig løsning",13,0,0,96.42702,67.96382,0,6557.326
84,188,"Bør religion være involveret i politik?","Det er nødvendigt at involvere religion i politik for at sikre, at love og politikker er etiske",15,0,0,5.36889,24.54537,0,2795.323
85,217,"Er det etisk forkert at spise kød?","At indtage kød er en vigtig del af mange kulturer og religioner",11,0,0,74.35598,90.15547,0,1977.323
86,26,"Er mennesker fundamentalt anderledes end andre dyr?","Alle dyr er grundlæggende forskellige fra hinanden, og der er intet unikt ved mennesker, der adskiller dem fra dyr",19,0,0,39.98304,55.42071,1,3415.995
87,288,"Bør vi tilpasse os klimaforandringer i stedet for at forhindre dem?","Menneskeheden har en lang historie med succesfuldt at tilpasse sig til klimaforandringer",11,0,0,41.91275,61.33044,0,4179.331
88,232,"Vil menneskeskabt klimaforandring føre til menneskehedens udryddelse?","Hvis afgørende tippepunkter nås, så kan sammenbrud af økosystemer føre til udryddelse af menneskeracen",18,0,0,53.24979,20.56534,0,3977.657
89,202,"Bør salget af genetisk modificeret mad forbydes?","Genetiske modificerede afgrøder kan bidrage til at reducere verdens sult og ernæringsmæssige mangler",12,0,0,92.80882,63.13955,0,3382.661
90,280,"Bør der ikke være nogen begrænsning for ytringsfriheden?","Ubegrænset ytringsfrihed kan bruges til at sprede hadefulde og/eller skadelige ideologier",13,0,0,100,80.62753,0,3183.328
91,287,"Bør vi tilpasse os klimaforandringer i stedet for at forhindre dem?","Det er umuligt at stoppe klimaforandringerne og deres påvirkninger",10,0,0,10.43437,28.16357,0,2993.661
92,196,"Bør sexarbejde være lovligt?","Det er umuligt at udrydde sexarbejde som profession. Derfor ville det være bedre at legalisere det",18,0,0,95.82399,36.60605,0,2729.994
93,151,"Er moderne teknologi er en ulempe for samfundet?","Teknolgi forhindrer os i at nyde de nuværende øjeblikke",14,0,0,38.29454,90.87911,0,6438.64499999999
94,246,"Bør alle stoffer blive legaliseret?","Hvis stoffer blev legaliseret, ville narkohandlen være mindre i stand til at fremme alvorlig kriminalitet",15,0,0,92.92943,65.18986,0,2664.325
95,233,"Vil menneskeskabt klimaforandring føre til menneskehedens udryddelse?","Menneskets evolution er langsommere end klimaforandringerne, hvilket gør det svært for mennesker at tilpasse sig klimaforandringer",20,0,0,14.89682,50,1,5258.307
96,157,"Er moderne teknologi er en ulempe for samfundet?","Teknologi har ændret hverdagen til det bedre for altid",9,0,0,93.89428,60.6068,0,3224.992
97,177,"Bør dyreforsøg forbydes?","Der er foretrukne alternativer til dyreforsøg, som er mere præcise og humane",13,0,0,100,76.88872,0,3107.66
98,101,"Er det etisk forkert at se pornografi?","Onani er naturaligt og gavnligt og her er pornografi et brugbart hjælpemiddel",12,0,0,58.67709,87.1403,0,2965.326
99,236,"Vil menneskeskabt klimaforandring føre til menneskehedens udryddelse?","Klimaforandringer sker langsomt. Vi kan tilpasse os inde for den tidsramme",10,0,0,45.16913,78.81843,0,4791.329
100,123,"Er videnskab lig religion?","Videnskab er yderst dynamisk og konstant i udvikling; religioner er normalt statiske og bevarende",13,0,0,85.57241,100,0,4143.657
